taxonomy,name,id
instrumentation_metadata,bassoons,c6196bee-bdce-4ed0-9c2d-d3aa34e1d738
instrumentation_metadata,fivepart,74999eb5-02c5-4f64-8ec1-e993318091c1
instrumentation_metadata,threepart,cd46e86a-9c68-420a-acdd-6dbcfe41332c
instrumentation_metadata,ssatbb,11201f86-4b20-4720-a890-8053d4cbf798
instrumentation_metadata,ttb,fdefb3aa-6108-4e10-b327-dacf611cd9dc
instrumentation_metadata,sattb,e46e720f-9f34-458f-813a-a8246abd0a03
instrumentation_metadata,chromatic,92094c41-e71a-4770-8ed5-8fc993fd1bf8
instrumentation_metadata,drum,a7aec391-348e-4823-ad7b-ea92eaedcb13
instrumentation_metadata,cadenza,03b6b4d1-8baf-4e85-bcb9-7af1a7e6383d
instrumentation_metadata,hands,aa53c1a5-6460-4259-b161-2543ae0ad0ea
instrumentation_metadata,tatb,88679a20-3425-4959-a524-76aaf1f3a6a9
instrumentation_metadata,guittar,812ad3fb-8b5c-45a7-8de3-7eca0e6787e9
instrumentation_metadata,guitars,4c972971-ab5f-468f-8515-6dc46f060c05
instrumentation_metadata,pianoharp,99db02fc-6b80-4b53-98f6-624325ad1a1b
instrumentation_metadata,instrument,e486c64f-19dd-4f64-a218-c62f8b2faf5f
instrumentation_metadata,contralto,1f8bc1d6-4345-42bd-bfaa-8ee153c352c4
instrumentation_metadata,baritone,698016c4-6341-474f-98ba-56a24e6340b6
instrumentation_metadata,alto,a66a25da-acec-4e31-98e8-4a813cb7b379
instrumentation_metadata,pianoorgan,79b0a975-9136-4638-a518-5a5aabb8813a
instrumentation_metadata,mandolin,490e91cc-f344-4d93-8889-d036cf0e5575
instrumentation_metadata,fluteharp,986d64b1-a962-4b70-a830-c3f61b108f29
instrumentation_metadata,sixstring,893565a0-ebbb-4321-9dc6-8889ab0604bf
instrumentation_metadata,dance,4d6b7db7-0309-478b-923f-1e22bf59901a
instrumentation_metadata,interlude,d1481464-c3b9-4084-86de-178047f4deb1
instrumentation_metadata,cello,add5806f-d02f-4e10-b0b7-efd3d4f1c206
instrumentation_metadata,mandolins,ebfed007-94bc-4ec5-98c2-2de82776d150
instrumentation_metadata,saxophone,e191a4ec-b11e-47af-b449-e5d25596090b
instrumentation_metadata,mezzo,bee2c468-7c7e-446a-9a8d-9a9a518ec1d8
